window,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
66,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
67,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
68,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
69,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
70,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
71,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
72,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
73,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
74,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
75,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
